order_id,customer_id,customer_city,restaurant_id,restaurant_city,cuisine,order_datetime,order_value,delivery_time_mins,rating,is_weekend
O226052,C101337,Mumbai,R1027,Delhi NCR,Fast Food,2025-04-20 20:36:00,273.02,46.0,4.0,True
O214090,C100178,Delhi NCR,R1106,Bengaluru,Chinese,2025-04-20 20:37:00,440.16,48.6,3.7,True
O227416,C101845,Mumbai,R1141,Bengaluru,Biryani,2025-04-20 20:38:00,525.4,41.8,4.5,True
O216297,C102438,Bengaluru,R1034,Chennai,Biryani,2025-04-20 20:44:00,399.58,42.4,3.8,True
O221784,C100188,Pune,R1012,Hyderabad,Desserts,2025-04-20 20:45:00,207.02,39.3,4.7,True
O219119,C102491,Pune,R1035,Hyderabad,South Indian,2025-04-20 20:49:00,323.28,47.0,4.7,True
O215760,C100837,Hyderabad,R1139,Chennai,South Indian,2025-04-20 20:56:00,407.93,59.1,3.9,True
O211299,C100768,Bengaluru,R1054,Delhi NCR,North Indian,2025-04-20 21:09:00,348.55,32.2,4.1,True
O218572,C100575,Chennai,R1002,Pune,Desserts,2025-04-20 21:09:00,221.88,45.1,4.2,True
O220392,C100216,Bengaluru,R1173,Bengaluru,North Indian,2025-04-20 21:11:00,346.54,36.4,3.7,True
O213167,C101350,Mumbai,R1160,Bengaluru,Chinese,2025-04-20 21:12:00,329.46,30.1,4.2,True
O203773,C100001,Hyderabad,R1048,Delhi NCR,Desserts,2025-04-20 21:13:00,159.05,15.1,4.7,True
O229999,C100748,Bengaluru,R1105,Bengaluru,North Indian,2025-04-20 21:18:00,532.02,50.6,3.5,True
O216719,C101148,Mumbai,R1058,Mumbai,Fast Food,2025-04-20 21:18:00,151.34,33.9,4.0,True
O203742,C102109,Mumbai,R1074,Pune,North Indian,2025-04-20 21:18:00,315.95,26.1,4.3,True
O221836,C100278,Mumbai,R1007,Hyderabad,Fast Food,2025-04-20 21:20:00,258.51,36.1,4.6,True
O204556,C101997,Bengaluru,R1052,Chennai,Fast Food,2025-04-20 21:22:00,313.86,44.2,4.4,True
O206734,C101924,Pune,R1101,Pune,South Indian,2025-04-20 21:24:00,271.54,13.1,3.8,True
O207595,C100932,Delhi NCR,R1086,Pune,Fast Food,2025-04-20 21:25:00,232.04,32.0,4.5,True
O229943,C100133,Delhi NCR,R1118,Chennai,Fast Food,2025-04-20 21:26:00,293.27,26.5,4.4,True
O214699,C101913,Bengaluru,R1029,Mumbai,North Indian,2025-04-20 21:26:00,436.9,56.0,3.7,True
O211481,C100309,Mumbai,R1002,Pune,Desserts,2025-04-20 21:27:00,194.15,42.4,3.8,True
O223695,C101384,Pune,R1135,Bengaluru,Fast Food,2025-04-20 21:31:00,130.41,49.3,4.5,True
O224492,C100260,Bengaluru,R1029,Mumbai,North Indian,2025-04-20 21:36:00,228.6,40.2,5.0,True
O222358,C100851,Pune,R1091,Pune,Biryani,2025-04-20 21:38:00,319.82,48.1,4.9,True
O216268,C100062,Mumbai,R1124,Bengaluru,Biryani,2025-04-20 21:41:00,605.3,45.7,4.3,True
O229486,C101148,Mumbai,R1102,Bengaluru,South Indian,2025-04-20 21:45:00,317.92,42.4,3.7,True
O215144,C100178,Delhi NCR,R1079,Mumbai,North Indian,2025-04-20 21:45:00,208.83,61.1,3.7,True
O223189,C100760,Chennai,R1094,Hyderabad,Chinese,2025-04-20 21:45:00,384.98,35.8,4.7,True
O207910,C101135,Delhi NCR,R1032,Mumbai,Fast Food,2025-04-20 21:47:00,202.72,29.4,3.9,True
O223021,C102388,Bengaluru,R1154,Chennai,North Indian,2025-04-20 21:49:00,596.53,52.3,3.5,True
O211263,C101746,Chennai,R1100,Mumbai,Desserts,2025-04-20 21:51:00,205.04,29.4,4.5,True
O219433,C101148,Mumbai,R1099,Mumbai,Biryani,2025-04-20 22:00:00,308.86,24.4,3.7,True
O225302,C100507,Hyderabad,R1003,Delhi NCR,Desserts,2025-04-20 22:01:00,206.6,44.2,4.0,True
O219033,C101031,Hyderabad,R1132,Mumbai,North Indian,2025-04-20 22:02:00,309.76,32.9,4.6,True
O202390,C100132,Pune,R1123,Mumbai,Fast Food,2025-04-20 22:03:00,231.56,38.1,4.7,True
O226916,C100138,Chennai,R1073,Hyderabad,South Indian,2025-04-20 22:08:00,236.55,23.9,4.0,True
O216585,C100273,Mumbai,R1040,Mumbai,Fast Food,2025-04-20 22:13:00,334.48,39.5,4.5,True
O202206,C101122,Delhi NCR,R1061,Bengaluru,Continental,2025-04-20 22:15:00,888.59,38.0,4.0,True
O217784,C100056,Bengaluru,R1023,Bengaluru,Desserts,2025-04-20 22:16:00,165.98,47.2,4.4,True
O204149,C101988,Bengaluru,R1138,Bengaluru,North Indian,2025-04-20 22:18:00,588.9,52.8,4.3,True
O208550,C101845,Mumbai,R1129,Delhi NCR,South Indian,2025-04-20 22:19:00,383.13,25.8,4.7,True
O213558,C100489,Bengaluru,R1178,Chennai,Continental,2025-04-20 22:22:00,819.62,55.8,4.1,True
O222459,C101809,Bengaluru,R1014,Mumbai,South Indian,2025-04-20 22:22:00,295.63,45.7,4.4,True
O223978,C101985,Hyderabad,R1166,Bengaluru,Fast Food,2025-04-20 22:23:00,287.79,39.3,4.7,True
O220132,C100841,Delhi NCR,R1062,Hyderabad,Desserts,2025-04-20 22:25:00,281.82,48.9,4.0,True
O206776,C100956,Pune,R1098,Mumbai,Fast Food,2025-04-20 22:25:00,285.95,34.2,4.0,True
O222911,C100799,Hyderabad,R1166,Bengaluru,Fast Food,2025-04-20 22:31:00,113.13,29.8,4.2,True
O221650,C102320,Delhi NCR,R1142,Delhi NCR,Fast Food,2025-04-20 22:34:00,329.21,46.3,3.6,True
O216314,C101386,Chennai,R1046,Bengaluru,Continental,2025-04-20 22:35:00,654.08,51.8,3.8,True
O222044,C101950,Hyderabad,R1094,Hyderabad,Chinese,2025-04-20 22:42:00,292.49,40.7,3.6,True
O204287,C100311,Delhi NCR,R1115,Hyderabad,Chinese,2025-04-20 22:46:00,353.43,39.1,4.3,True
O212001,C101988,Bengaluru,R1050,Chennai,Biryani,2025-04-20 22:46:00,300.84,39.6,4.5,True
O209640,C101790,Bengaluru,R1072,Mumbai,Desserts,2025-04-20 22:47:00,191.13,44.0,3.7,True
O226055,C100439,Mumbai,R1160,Bengaluru,Chinese,2025-04-20 22:59:00,595.26,36.7,5.0,True
O215065,C100675,Delhi NCR,R1165,Hyderabad,Fast Food,2025-04-20 22:59:00,281.06,36.1,3.8,True
O219701,C101845,Mumbai,R1073,Hyderabad,South Indian,2025-04-20 23:11:00,271.26,29.9,4.5,True
O216628,C102429,Delhi NCR,R1155,Bengaluru,North Indian,2025-04-20 23:23:00,467.33,22.4,4.0,True
O202526,C100983,Mumbai,R1176,Pune,North Indian,2025-04-21 00:00:00,456.19,22.3,3.5,False
O216349,C101609,Mumbai,R1058,Mumbai,Fast Food,2025-04-21 00:00:00,218.53,41.4,4.0,False
O210289,C100046,Bengaluru,R1080,Hyderabad,Fast Food,2025-04-21 00:00:00,249.84,12.0,4.4,False
O210985,C100526,Hyderabad,R1114,Pune,North Indian,2025-04-21 00:00:00,294.55,12.0,4.5,False
O226823,C101705,Mumbai,R1036,Bengaluru,South Indian,2025-04-21 00:00:00,247.63,24.2,4.1,False
O226788,C101705,Mumbai,R1164,Mumbai,Chinese,2025-04-21 00:00:00,410.38,20.1,4.5,False
O226369,C101609,Mumbai,R1105,Bengaluru,North Indian,2025-04-21 00:00:00,187.93,46.4,4.3,False
O229199,C101705,Mumbai,R1113,Hyderabad,South Indian,2025-04-21 00:00:00,382.19,15.4,4.1,False
O206926,C100846,Pune,R1124,Bengaluru,Biryani,2025-04-21 00:00:00,344.28,40.5,4.4,False
O204326,C101135,Delhi NCR,R1020,Delhi NCR,Fast Food,2025-04-21 00:00:00,291.22,28.4,4.2,False
O226611,C100329,Delhi NCR,R1014,Mumbai,South Indian,2025-04-21 00:00:00,354.82,37.8,4.4,False
O210532,C101135,Delhi NCR,R1056,Mumbai,South Indian,2025-04-21 00:00:00,344.39,37.8,3.8,False
O222213,C100031,Bengaluru,R1007,Hyderabad,Fast Food,2025-04-21 00:00:00,207.13,18.9,3.8,False
O201404,C101448,Pune,R1157,Hyderabad,Fast Food,2025-04-21 00:00:00,185.75,12.0,4.0,False
O214779,C101705,Mumbai,R1156,Pune,Desserts,2025-04-21 00:00:00,232.8,19.6,3.9,False
O227812,C100983,Mumbai,R1042,Mumbai,North Indian,2025-04-21 00:00:00,326.18,21.6,3.8,False
O217109,C101135,Delhi NCR,R1146,Delhi NCR,Fast Food,2025-04-21 00:00:00,159.61,30.8,4.1,False
O228859,C101135,Delhi NCR,R1061,Bengaluru,Continental,2025-04-21 00:00:00,597.3,13.8,4.3,False
O203625,C101705,Mumbai,R1066,Mumbai,Chinese,2025-04-21 00:00:00,396.85,25.6,4.3,False
O225245,C102083,Delhi NCR,R1139,Chennai,South Indian,2025-04-21 00:00:00,208.32,40.2,4.3,False
O203429,C101705,Mumbai,R1078,Bengaluru,Fast Food,2025-04-21 00:00:00,167.68,36.4,4.4,False
O212583,C102454,Pune,R1015,Mumbai,South Indian,2025-04-21 00:00:00,263.42,33.7,4.2,False
O216607,C101951,Pune,R1093,Delhi NCR,Desserts,2025-04-21 00:00:00,232.63,15.6,4.7,False
O227447,C100031,Bengaluru,R1049,Mumbai,Fast Food,2025-04-21 00:00:00,236.86,25.1,3.9,False
O203198,C101705,Mumbai,R1025,Hyderabad,North Indian,2025-04-21 00:00:00,462.55,20.0,5.0,False
O212547,C101135,Delhi NCR,R1054,Delhi NCR,North Indian,2025-04-21 00:00:00,431.21,13.5,4.3,False
O211932,C101705,Mumbai,R1139,Chennai,South Indian,2025-04-21 00:00:00,187.39,37.3,4.2,False
O228219,C102454,Pune,R1143,Bengaluru,South Indian,2025-04-21 00:00:00,230.5,39.0,4.4,False
O220768,C100983,Mumbai,R1130,Bengaluru,Chinese,2025-04-21 00:00:00,275.27,24.7,4.2,False
O228964,C101135,Delhi NCR,R1107,Pune,Fast Food,2025-04-21 00:00:00,322.65,31.4,4.4,False
O229509,C101705,Mumbai,R1064,Bengaluru,North Indian,2025-04-21 00:00:00,398.57,30.6,4.4,False
O217202,C101705,Mumbai,R1018,Delhi NCR,Desserts,2025-04-21 00:00:00,102.53,34.7,4.5,False
O224496,C101705,Mumbai,R1094,Hyderabad,Chinese,2025-04-21 00:00:00,211.77,23.0,4.5,False
O229939,C101135,Delhi NCR,R1083,Mumbai,Chinese,2025-04-21 00:00:00,303.8,31.0,4.4,False
O213975,C101448,Pune,R1054,Delhi NCR,North Indian,2025-04-21 00:00:00,614.0,20.6,4.1,False
O217832,C102454,Pune,R1165,Hyderabad,Fast Food,2025-04-21 00:00:00,165.65,33.6,4.6,False
O226243,C100011,Mumbai,R1092,Hyderabad,Desserts,2025-04-21 08:54:00,224.61,40.9,4.0,False
O227372,C101349,Hyderabad,R1028,Delhi NCR,North Indian,2025-04-21 09:01:00,528.92,32.2,4.3,False
O207940,C101845,Mumbai,R1131,Bengaluru,North Indian,2025-04-21 09:01:00,544.64,25.2,4.6,False
O216806,C101425,Bengaluru,R1153,Delhi NCR,North Indian,2025-04-21 09:11:00,459.11,38.0,4.4,False
O222071,C101915,Bengaluru,R1055,Chennai,Biryani,2025-04-21 09:39:00,348.58,17.5,4.2,False
O219669,C100178,Delhi NCR,R1026,Mumbai,North Indian,2025-04-21 09:46:00,230.8,35.2,4.5,False
O227908,C102107,Chennai,R1129,Delhi NCR,South Indian,2025-04-21 09:47:00,237.86,20.5,4.1,False
O216623,C100229,Pune,R1106,Bengaluru,Chinese,2025-04-21 09:47:00,356.74,34.9,4.3,False
O211477,C102192,Chennai,R1176,Pune,North Indian,2025-04-21 10:49:00,432.93,16.6,4.6,False
O201843,C100513,Hyderabad,R1057,Mumbai,North Indian,2025-04-21 11:01:00,565.78,29.9,4.5,False
O204631,C101306,Hyderabad,R1098,Mumbai,Fast Food,2025-04-21 11:29:00,267.74,39.2,5.0,False
O219767,C101148,Mumbai,R1082,Bengaluru,North Indian,2025-04-21 11:47:00,406.22,32.4,4.2,False
O212685,C101890,Hyderabad,R1029,Mumbai,North Indian,2025-04-21 11:49:00,473.65,17.4,4.1,False
O224128,C101392,Chennai,R1005,Mumbai,Fast Food,2025-04-21 12:08:00,159.53,32.6,4.4,False
O218642,C100784,Bengaluru,R1009,Pune,South Indian,2025-04-21 12:13:00,254.06,28.7,3.3,False
O219324,C100170,Pune,R1155,Bengaluru,North Indian,2025-04-21 12:22:00,354.3,31.1,4.6,False
O223975,C100787,Bengaluru,R1044,Bengaluru,South Indian,2025-04-21 12:25:00,299.02,33.4,4.4,False
O201228,C100665,Mumbai,R1072,Mumbai,Desserts,2025-04-21 12:28:00,205.04,37.9,5.0,False
O209624,C101566,Bengaluru,R1108,Bengaluru,South Indian,2025-04-21 12:33:00,245.82,43.9,4.6,False
O224406,C101542,Pune,R1055,Chennai,Biryani,2025-04-21 12:37:00,447.62,20.9,4.4,False
O204955,C101373,Delhi NCR,R1150,Chennai,South Indian,2025-04-21 12:43:00,211.6,31.2,3.8,False
O205179,C100513,Hyderabad,R1038,Pune,Fast Food,2025-04-21 12:43:00,257.38,25.1,4.1,False
O214560,C102427,Chennai,R1169,Delhi NCR,Fast Food,2025-04-21 12:50:00,209.09,44.6,3.4,False
O214220,C101988,Bengaluru,R1058,Mumbai,Fast Food,2025-04-21 12:54:00,281.46,26.1,4.4,False
O214148,C100201,Hyderabad,R1067,Hyderabad,Continental,2025-04-21 13:00:00,370.94,34.0,5.0,False
O220423,C101845,Mumbai,R1029,Mumbai,North Indian,2025-04-21 13:04:00,521.26,51.7,4.9,False
O202812,C100716,Mumbai,R1118,Chennai,Fast Food,2025-04-21 13:06:00,189.35,17.5,4.4,False
O224145,C101985,Hyderabad,R1061,Bengaluru,Continental,2025-04-21 13:07:00,429.74,31.3,4.9,False
O228160,C101845,Mumbai,R1054,Delhi NCR,North Indian,2025-04-21 13:10:00,331.41,39.2,5.0,False
O207227,C100537,Pune,R1021,Mumbai,North Indian,2025-04-21 13:17:00,625.93,37.6,4.7,False
O227525,C101947,Bengaluru,R1036,Bengaluru,South Indian,2025-04-21 13:18:00,312.08,30.0,4.7,False
O204494,C101985,Hyderabad,R1086,Pune,Fast Food,2025-04-21 13:18:00,221.67,33.4,3.7,False
O213707,C101350,Mumbai,R1144,Bengaluru,Continental,2025-04-21 13:29:00,691.41,44.0,3.8,False
O225788,C101700,Delhi NCR,R1132,Mumbai,North Indian,2025-04-21 13:33:00,567.19,53.5,4.2,False
O209250,C101251,Pune,R1093,Delhi NCR,Desserts,2025-04-21 13:33:00,238.68,21.9,4.2,False
O205669,C101685,Mumbai,R1148,Mumbai,Chinese,2025-04-21 13:34:00,276.76,33.2,4.5,False
O218481,C100429,Bengaluru,R1147,Delhi NCR,Fast Food,2025-04-21 13:35:00,234.12,12.0,4.0,False
O217373,C101665,Delhi NCR,R1137,Pune,North Indian,2025-04-21 13:36:00,425.58,29.3,4.1,False
O225787,C101802,Delhi NCR,R1158,Bengaluru,Chinese,2025-04-21 13:40:00,333.92,40.1,3.8,False
O224422,C101041,Bengaluru,R1021,Mumbai,North Indian,2025-04-21 13:43:00,289.77,40.6,4.5,False
O208476,C100323,Delhi NCR,R1040,Mumbai,Fast Food,2025-04-21 13:44:00,350.24,45.3,3.6,False
O226892,C101412,Chennai,R1052,Chennai,Fast Food,2025-04-21 13:45:00,265.45,24.3,4.3,False
O224972,C100178,Delhi NCR,R1048,Delhi NCR,Desserts,2025-04-21 13:48:00,267.14,34.8,3.8,False
O205861,C101203,Mumbai,R1018,Delhi NCR,Desserts,2025-04-21 13:57:00,109.64,31.8,4.3,False
O213197,C100226,Chennai,R1115,Hyderabad,Chinese,2025-04-21 13:57:00,245.67,29.2,4.2,False
O222002,C101616,Bengaluru,R1051,Hyderabad,Chinese,2025-04-21 13:58:00,370.5,37.9,4.1,False
O207229,C100178,Delhi NCR,R1013,Mumbai,Fast Food,2025-04-21 13:58:00,220.2,32.3,4.4,False
O225633,C101609,Mumbai,R1074,Pune,North Indian,2025-04-21 13:59:00,328.21,25.3,3.9,False
O216572,C102036,Chennai,R1070,Hyderabad,South Indian,2025-04-21 14:07:00,264.31,36.6,4.5,False
O214967,C101347,Delhi NCR,R1080,Hyderabad,Fast Food,2025-04-21 14:09:00,187.92,24.8,4.6,False
O224267,C101148,Mumbai,R1019,Bengaluru,Biryani,2025-04-21 14:10:00,405.68,35.6,5.0,False
O216144,C101985,Hyderabad,R1081,Pune,Continental,2025-04-21 14:13:00,520.42,30.3,4.4,False
O228249,C100306,Bengaluru,R1021,Mumbai,North Indian,2025-04-21 14:19:00,258.6,45.3,3.6,False
O225520,C100007,Bengaluru,R1143,Bengaluru,South Indian,2025-04-21 14:21:00,316.25,43.2,4.5,False
O214886,C102023,Mumbai,R1141,Bengaluru,Biryani,2025-04-21 14:29:00,365.52,36.3,4.3,False
O222966,C101186,Pune,R1131,Bengaluru,North Indian,2025-04-21 14:31:00,197.71,37.5,4.2,False
O210142,C101599,Chennai,R1094,Hyderabad,Chinese,2025-04-21 14:31:00,407.09,34.9,4.4,False
O204813,C102317,Chennai,R1115,Hyderabad,Chinese,2025-04-21 14:36:00,511.04,30.1,4.5,False
O220315,C101845,Mumbai,R1163,Delhi NCR,Chinese,2025-04-21 14:46:00,236.28,41.6,4.7,False
O212394,C100918,Hyderabad,R1012,Hyderabad,Desserts,2025-04-21 14:50:00,293.12,35.9,4.2,False
O219318,C101845,Mumbai,R1132,Mumbai,North Indian,2025-04-21 14:51:00,313.82,48.6,4.0,False
O205111,C102454,Pune,R1004,Mumbai,South Indian,2025-04-21 14:53:00,195.22,42.7,3.8,False
O220064,C100513,Hyderabad,R1040,Mumbai,Fast Food,2025-04-21 14:54:00,239.38,42.2,3.5,False
O208425,C101566,Bengaluru,R1156,Pune,Desserts,2025-04-21 15:43:00,149.41,28.5,3.9,False
O212440,C101241,Hyderabad,R1166,Bengaluru,Fast Food,2025-04-21 16:03:00,262.15,19.5,4.0,False
O217030,C100220,Bengaluru,R1147,Delhi NCR,Fast Food,2025-04-21 16:16:00,248.69,26.7,4.4,False
O226661,C100500,Hyderabad,R1111,Mumbai,North Indian,2025-04-21 16:17:00,468.85,38.1,4.4,False
O217305,C100472,Bengaluru,R1170,Pune,Chinese,2025-04-21 16:44:00,307.03,21.6,4.2,False
O213592,C102219,Mumbai,R1058,Mumbai,Fast Food,2025-04-21 17:30:00,148.08,28.0,4.4,False
O223273,C100243,Chennai,R1055,Chennai,Biryani,2025-04-21 17:36:00,284.75,34.2,3.9,False
O206187,C100015,Bengaluru,R1020,Delhi NCR,Fast Food,2025-04-21 18:22:00,226.69,28.9,4.4,False
O203616,C100409,Mumbai,R1101,Pune,South Indian,2025-04-21 18:42:00,203.15,28.1,4.2,False
O218762,C101324,Pune,R1011,Chennai,Desserts,2025-04-21 18:43:00,163.07,29.9,4.7,False
O224303,C102080,Delhi NCR,R1117,Mumbai,North Indian,2025-04-21 18:46:00,474.88,36.4,4.0,False
O226710,C100507,Hyderabad,R1170,Pune,Chinese,2025-04-21 19:00:00,305.5,26.2,5.0,False
O227868,C102332,Bengaluru,R1122,Bengaluru,Fast Food,2025-04-21 19:02:00,283.09,45.1,4.4,False
O204916,C100133,Delhi NCR,R1060,Bengaluru,Continental,2025-04-21 19:06:00,571.99,28.3,4.8,False
O222455,C100932,Delhi NCR,R1179,Mumbai,Fast Food,2025-04-21 19:10:00,285.01,38.7,4.2,False
O216244,C100395,Pune,R1066,Mumbai,Chinese,2025-04-21 19:11:00,376.78,23.6,4.5,False
O220849,C100178,Delhi NCR,R1151,Bengaluru,Biryani,2025-04-21 19:11:00,454.5,47.8,3.6,False
O204693,C100151,Bengaluru,R1078,Bengaluru,Fast Food,2025-04-21 19:13:00,166.86,44.9,4.3,False
O204325,C102364,Bengaluru,R1127,Hyderabad,South Indian,2025-04-21 19:16:00,256.68,52.5,4.2,False
O203229,C100907,Chennai,R1086,Pune,Fast Food,2025-04-21 19:16:00,222.06,18.7,4.2,False
O211378,C101148,Mumbai,R1139,Chennai,South Indian,2025-04-21 19:17:00,340.68,55.0,3.4,False
O226607,C101672,Delhi NCR,R1033,Chennai,South Indian,2025-04-21 19:18:00,227.83,27.2,4.0,False
O216843,C100653,Delhi NCR,R1061,Bengaluru,Continental,2025-04-21 19:21:00,420.78,38.0,3.9,False
O201155,C100137,Delhi NCR,R1084,Bengaluru,Desserts,2025-04-21 19:24:00,165.93,41.3,3.4,False
O227988,C100876,Bengaluru,R1143,Bengaluru,South Indian,2025-04-21 19:24:00,329.4,45.8,4.4,False
O218193,C100513,Hyderabad,R1092,Hyderabad,Desserts,2025-04-21 19:27:00,144.86,46.3,4.2,False
O217023,C101588,Delhi NCR,R1017,Delhi NCR,Desserts,2025-04-21 19:29:00,167.94,26.2,4.4,False
O209679,C100570,Chennai,R1100,Mumbai,Desserts,2025-04-21 19:31:00,236.81,17.5,4.6,False
O225188,C102489,Delhi NCR,R1024,Delhi NCR,Fast Food,2025-04-21 19:36:00,181.15,30.9,5.0,False
O221664,C101417,Chennai,R1092,Hyderabad,Desserts,2025-04-21 19:36:00,148.87,32.4,4.3,False
O224389,C101135,Delhi NCR,R1103,Delhi NCR,North Indian,2025-04-21 19:36:00,176.76,30.1,3.2,False
O210676,C100277,Bengaluru,R1111,Mumbai,North Indian,2025-04-21 19:36:00,294.75,42.1,3.6,False
O214074,C102105,Bengaluru,R1155,Bengaluru,North Indian,2025-04-21 19:39:00,545.02,26.5,4.0,False
O227586,C101439,Mumbai,R1087,Pune,Fast Food,2025-04-21 19:42:00,284.52,32.0,4.3,False
O224627,C100775,Bengaluru,R1138,Bengaluru,North Indian,2025-04-21 19:46:00,318.62,29.6,4.1,False
O203438,C101212,Delhi NCR,R1024,Delhi NCR,Fast Food,2025-04-21 19:48:00,352.12,26.5,4.6,False
O214012,C102363,Pune,R1064,Bengaluru,North Indian,2025-04-21 19:53:00,477.12,28.8,4.0,False
O223014,C101537,Bengaluru,R1176,Pune,North Indian,2025-04-21 19:54:00,266.05,28.4,3.8,False
O220927,C100438,Hyderabad,R1158,Bengaluru,Chinese,2025-04-21 19:55:00,365.0,45.0,4.6,False
O224509,C102216,Pune,R1111,Mumbai,North Indian,2025-04-21 20:02:00,304.9,55.0,3.7,False
O204131,C100151,Bengaluru,R1121,Chennai,Fast Food,2025-04-21 20:03:00,221.95,46.8,4.0,False
O215838,C101685,Mumbai,R1155,Bengaluru,North Indian,2025-04-21 20:03:00,450.77,31.3,4.6,False
O223999,C100617,Bengaluru,R1037,Mumbai,Biryani,2025-04-21 20:07:00,306.52,43.2,3.7,False
O226467,C100513,Hyderabad,R1108,Bengaluru,South Indian,2025-04-21 20:08:00,219.09,34.6,4.6,False
O212801,C102485,Pune,R1152,Mumbai,North Indian,2025-04-21 20:09:00,558.83,49.2,3.4,False
O205121,C100932,Delhi NCR,R1016,Bengaluru,Biryani,2025-04-21 20:14:00,363.99,38.9,3.8,False
O212488,C102409,Hyderabad,R1015,Mumbai,South Indian,2025-04-21 20:15:00,293.11,50.2,4.0,False
O220044,C101135,Delhi NCR,R1088,Hyderabad,South Indian,2025-04-21 20:19:00,281.79,31.8,4.3,False
O206554,C100273,Mumbai,R1055,Chennai,Biryani,2025-04-21 20:23:00,329.49,15.5,4.3,False
O217137,C101180,Mumbai,R1009,Pune,South Indian,2025-04-21 20:32:00,329.95,42.1,4.1,False
O224914,C100513,Hyderabad,R1075,Pune,Fast Food,2025-04-21 20:35:00,162.42,36.0,3.9,False
O221635,C102186,Mumbai,R1158,Bengaluru,Chinese,2025-04-21 20:39:00,345.84,24.2,4.1,False
O219995,C101436,Mumbai,R1161,Pune,Chinese,2025-04-21 20:40:00,281.09,26.6,4.9,False
O222482,C100527,Delhi NCR,R1167,Mumbai,North Indian,2025-04-21 20:44:00,393.74,33.4,3.8,False
O219662,C100948,Hyderabad,R1040,Mumbai,Fast Food,2025-04-21 20:44:00,270.29,36.0,3.6,False
O217401,C100767,Delhi NCR,R1003,Delhi NCR,Desserts,2025-04-21 20:49:00,224.01,23.8,4.5,False
O208354,C100507,Hyderabad,R1164,Mumbai,Chinese,2025-04-21 20:50:00,326.15,30.5,4.3,False
O225757,C101901,Hyderabad,R1146,Delhi NCR,Fast Food,2025-04-21 20:52:00,234.22,43.0,4.2,False
O213150,C100225,Bengaluru,R1093,Delhi NCR,Desserts,2025-04-21 20:55:00,227.43,20.9,3.7,False
O207091,C101148,Mumbai,R1089,Delhi NCR,South Indian,2025-04-21 20:59:00,210.58,33.7,4.1,False
O206029,C101258,Mumbai,R1177,Bengaluru,Fast Food,2025-04-21 21:06:00,207.69,26.4,4.9,False
O211647,C101148,Mumbai,R1136,Delhi NCR,Chinese,2025-04-21 21:11:00,308.71,37.6,4.3,False
O208456,C101148,Mumbai,R1063,Bengaluru,South Indian,2025-04-21 21:14:00,207.19,38.7,5.0,False
O204020,C101417,Chennai,R1177,Bengaluru,Fast Food,2025-04-21 21:20:00,356.36,27.0,4.0,False
O203421,C100178,Delhi NCR,R1139,Chennai,South Indian,2025-04-21 21:22:00,241.08,44.9,4.4,False
O209156,C100617,Bengaluru,R1139,Chennai,South Indian,2025-04-21 21:26:00,275.33,36.0,4.6,False
O215925,C101556,Pune,R1176,Pune,North Indian,2025-04-21 21:31:00,536.29,24.2,4.1,False
O221219,C101148,Mumbai,R1149,Bengaluru,South Indian,2025-04-21 21:40:00,216.69,30.4,4.3,False
O217237,C100489,Bengaluru,R1030,Delhi NCR,Fast Food,2025-04-21 21:47:00,208.84,28.6,4.5,False
O218467,C100716,Mumbai,R1008,Delhi NCR,Chinese,2025-04-21 21:47:00,420.7,41.3,4.1,False
O220543,C101678,Delhi NCR,R1092,Hyderabad,Desserts,2025-04-21 21:58:00,167.34,42.6,4.1,False
O226101,C100137,Delhi NCR,R1003,Delhi NCR,Desserts,2025-04-21 22:06:00,134.14,31.1,4.1,False
O227744,C102340,Hyderabad,R1035,Hyderabad,South Indian,2025-04-21 22:09:00,99.0,20.4,3.7,False
O200030,C100220,Bengaluru,R1001,Chennai,North Indian,2025-04-21 22:10:00,544.35,19.7,3.6,False
O209524,C101032,Delhi NCR,R1026,Mumbai,North Indian,2025-04-21 22:16:00,605.24,36.3,5.0,False
O226287,C101978,Bengaluru,R1160,Bengaluru,Chinese,2025-04-21 22:22:00,402.0,24.9,4.6,False
O221331,C100969,Delhi NCR,R1026,Mumbai,North Indian,2025-04-21 22:27:00,403.39,47.6,4.3,False
O209762,C102360,Bengaluru,R1150,Chennai,South Indian,2025-04-21 22:34:00,293.57,37.2,3.8,False
O202764,C102215,Hyderabad,R1108,Bengaluru,South Indian,2025-04-21 22:38:00,345.11,42.3,4.1,False
O221061,C101068,Mumbai,R1025,Hyderabad,North Indian,2025-04-21 22:38:00,327.46,30.2,4.1,False
O214723,C101566,Bengaluru,R1066,Mumbai,Chinese,2025-04-21 22:41:00,287.61,35.4,4.4,False
O202894,C100149,Hyderabad,R1133,Bengaluru,Continental,2025-04-21 22:46:00,332.28,38.2,4.7,False
O225825,C100630,Hyderabad,R1113,Hyderabad,South Indian,2025-04-21 22:53:00,285.13,31.4,3.7,False
O204668,C101845,Mumbai,R1154,Chennai,North Indian,2025-04-21 22:57:00,402.05,38.5,4.0,False
O216458,C102454,Pune,R1113,Hyderabad,South Indian,2025-04-21 22:59:00,188.05,36.7,4.5,False
O213908,C102387,Bengaluru,R1035,Hyderabad,South Indian,2025-04-21 23:03:00,292.13,29.3,4.1,False
O214970,C101417,Chennai,R1016,Bengaluru,Biryani,2025-04-21 23:18:00,293.74,37.5,4.6,False
